start_time	end_time	Carton	Instructions	Phone	ReservoirUnit	YpsoPod
19.565	19.665	687.8	142.0	1600.0	393.6	1600.0
19.904	20.014	728.3	1600.0	1600.0	432.3	1600.0
20.037	20.147	704.0	1600.0	1600.0	1600.0	1600.0
20.738	20.828	1600.0	424.2	1600.0	1600.0	1600.0
20.865	21.035	1600.0	404.8	1600.0	1600.0	1600.0
21.056	21.236	1600.0	423.7	589.8	1600.0	1600.0
21.255	21.415	1600.0	408.6	551.7	1600.0	1600.0
21.434	21.544	1600.0	432.3	583.5	1600.0	1600.0
21.567	21.697	1600.0	473.0	639.1	1600.0	1600.0
21.887	21.977	1600.0	226.9	376.4	898.2	1600.0
22.014	22.124	1600.0	320.8	401.0	1600.0	1600.0
22.163	22.263	1600.0	531.8	421.0	1600.0	1600.0
22.305	22.395	1600.0	533.3	478.6	1600.0	1600.0
22.602	22.692	1600.0	589.8	561.0	1600.0	1600.0
22.715	22.985	1600.0	493.1	493.0	1600.0	1600.0
23.033	23.193	1600.0	541.9	545.0	1600.0	1600.0
23.235	23.325	1600.0	385.2	528.0	1600.0	1600.0
23.583	23.813	1600.0	569.4	716.9	1600.0	1600.0
24.005	24.095	1600.0	374.6	475.1	1600.0	1600.0
24.153	24.263	1600.0	317.7	393.2	1600.0	1600.0
24.405	24.555	1600.0	403.9	279.4	1600.0	1600.0
25.001	25.111	1600.0	0.0	766.2	143.8	1600.0
25.283	25.403	1600.0	496.9	630.0	221.6	1600.0
25.573	25.703	1600.0	581.0	792.6	1600.0	1600.0
25.752	25.852	1600.0	501.0	698.8	1600.0	1600.0
25.872	25.982	1600.0	465.2	668.2	1600.0	1600.0
26.054	26.134	1036.4	388.1	531.0	1600.0	1600.0
26.255	26.415	1600.0	432.3	527.0	1600.0	1600.0
26.884	26.984	337.4	9.5	323.7	276.4	1600.0
27.7	27.8	1043.7	632.4	1600.0	1600.0	1600.0
29.439	29.509	1241.9	1600.0	1600.0	608.3	1600.0
29.593	29.663	1195.5	1600.0	1600.0	537.3	1600.0
29.83	29.95	1600.0	1600.0	1600.0	467.6	1600.0
29.999	30.249	563.6	1600.0	1600.0	431.1	1600.0
30.299	30.379	1600.0	1600.0	1600.0	282.8	1600.0
31.251	31.341	1600.0	298.2	386.7	911.0	1600.0
31.397	31.497	1600.0	268.2	407.4	1600.0	1600.0
31.542	31.912	1600.0	229.5	368.4	1600.0	1600.0
32.102	32.312	1600.0	377.3	421.2	1600.0	1600.0
32.468	32.558	1600.0	550.6	677.0	1600.0	1600.0
32.75	32.87	1600.0	600.8	705.2	1600.0	1600.0
32.887	33.037	1600.0	525.1	646.4	1600.0	1600.0
33.148	33.258	1600.0	305.4	383.1	1600.0	1600.0
33.297	33.547	1600.0	271.0	351.3	898.6	1600.0
33.571	33.681	1600.0	320.1	382.0	1600.0	1600.0
33.696	33.806	1600.0	344.4	410.0	1600.0	1600.0
33.896	34.076	1600.0	365.6	468.3	1600.0	1600.0
34.17	34.27	1600.0	408.3	308.0	1600.0	1600.0
34.288	34.378	1600.0	422.2	330.0	1600.0	1600.0
34.416	34.566	1600.0	425.2	353.0	1600.0	1600.0
34.578	34.928	1600.0	503.7	422.0	1600.0	1600.0
34.966	35.076	1600.0	441.7	400.0	1600.0	1600.0
35.167	35.357	1600.0	400.1	505.5	1600.0	1600.0
35.45	35.53	1600.0	551.0	686.5	1600.0	1600.0
35.545	35.625	1600.0	533.8	673.1	1600.0	1600.0
35.665	35.765	1600.0	513.9	657.9	1600.0	1600.0
35.808	36.148	1600.0	516.1	659.2	1600.0	1600.0
36.165	36.445	1600.0	485.5	627.8	1600.0	1600.0
36.519	36.669	1600.0	440.2	577.3	1600.0	1600.0
36.709	36.869	1600.0	320.7	443.7	1600.0	1600.0
36.956	37.066	1600.0	300.5	429.1	1600.0	1600.0
37.259	37.449	1600.0	413.1	406.0	1600.0	1600.0
37.506	37.736	1600.0	444.6	398.2	1600.0	1600.0
37.806	38.326	1600.0	516.7	397.0	1600.0	1600.0
38.518	38.618	1600.0	356.2	472.7	1600.0	1600.0
38.783	38.893	1600.0	504.1	649.5	1600.0	1600.0
38.916	38.986	1600.0	526.8	684.4	1600.0	1600.0
39.185	39.445	1600.0	535.2	708.0	1600.0	1600.0
39.502	39.862	1600.0	509.5	681.8	1600.0	1600.0
39.973	40.213	1600.0	320.5	421.9	1600.0	1600.0
40.254	40.444	1600.0	323.5	432.1	1600.0	1600.0
40.476	40.896	1600.0	377.7	407.0	1600.0	1600.0
41.084	41.304	1600.0	444.6	413.4	1600.0	1600.0
41.386	41.586	1600.0	483.9	256.0	1600.0	1600.0
41.622	41.722	1600.0	478.1	268.0	926.3	1600.0
41.801	42.011	1600.0	481.9	297.0	942.5	1600.0
42.072	42.292	1600.0	485.6	314.0	956.1	1600.0
42.352	42.592	1600.0	497.9	367.0	1033.2	1600.0
42.672	42.802	1600.0	436.1	460.0	1600.0	1600.0
42.953	43.103	226.3	309.0	1600.0	457.7	1600.0
43.931	44.011	613.3	942.3	1600.0	939.3	1600.0
44.224	44.464	390.9	354.0	687.0	595.7	1600.0
45.079	45.159	1600.0	420.1	494.9	1062.3	1600.0
45.234	45.314	1600.0	390.6	420.8	1600.0	1600.0
45.33	45.43	1600.0	378.9	417.3	1600.0	1600.0
45.532	45.712	1600.0	416.1	571.2	1600.0	1600.0
45.732	45.842	1600.0	413.8	570.3	1600.0	1600.0
46.183	46.313	1600.0	225.1	395.4	940.0	1600.0
46.453	46.563	1600.0	384.4	388.0	1600.0	1600.0
46.581	46.671	1600.0	416.6	460.0	1600.0	1600.0
46.871	46.981	1600.0	367.0	422.0	1600.0	1600.0
47.041	47.151	1600.0	388.0	388.1	1600.0	1600.0
47.168	47.248	1600.0	396.4	410.0	1600.0	1600.0
47.323	47.393	1600.0	488.8	419.0	1600.0	1600.0
47.449	47.569	1600.0	507.4	444.0	1600.0	1600.0
47.719	47.829	1600.0	504.8	450.0	1600.0	1600.0
48.039	48.129	1600.0	572.9	439.5	1600.0	1600.0
48.17	48.37	1600.0	544.3	435.1	1600.0	1600.0
48.439	48.759	1600.0	313.2	413.2	1600.0	1600.0
48.899	48.999	1600.0	715.9	490.1	1600.0	1600.0
49.138	49.218	1600.0	255.1	516.8	1600.0	1600.0
49.287	49.377	1600.0	157.9	679.0	1600.0	1600.0
49.422	49.492	1600.0	1600.0	694.2	1600.0	1600.0
49.568	49.668	1600.0	1600.0	780.0	1600.0	1600.0
49.691	49.931	1600.0	609.6	731.1	1600.0	1600.0
49.991	50.061	1600.0	1600.0	765.5	1600.0	1600.0
50.271	50.481	1600.0	1600.0	625.2	1600.0	1600.0
50.536	50.606	1600.0	1600.0	669.8	1600.0	1600.0
50.97	51.19	1600.0	0.0	451.0	1600.0	1600.0
51.297	51.497	1600.0	1600.0	722.0	1600.0	1600.0
51.537	51.777	1600.0	1600.0	762.0	1600.0	1600.0
51.838	51.908	1600.0	0.0	698.0	1600.0	1600.0
51.95	52.02	1600.0	1600.0	680.0	1600.0	1600.0
52.12	52.27	1600.0	1600.0	669.7	1600.0	1600.0
52.286	52.506	1600.0	1600.0	650.0	1600.0	1600.0
52.546	52.766	1600.0	1600.0	610.0	1600.0	1600.0
52.817	53.367	1600.0	1600.0	459.0	1600.0	1600.0
53.436	53.666	1600.0	1600.0	729.0	1600.0	1600.0
53.687	53.937	1600.0	1600.0	759.9	1600.0	1600.0
53.958	54.138	1600.0	1600.0	716.0	1600.0	1600.0
54.149	54.329	1600.0	1600.0	653.1	1600.0	1600.0
54.364	54.594	1600.0	1600.0	613.3	1600.0	1600.0
54.664	54.864	1600.0	1600.0	468.8	1600.0	1600.0
54.958	55.048	1600.0	1600.0	476.8	1600.0	1600.0
55.144	55.304	1600.0	1600.0	726.5	1600.0	1600.0
55.316	55.496	1600.0	0.0	774.4	1600.0	1600.0
55.517	55.627	1600.0	1600.0	739.1	1600.0	1600.0
55.708	55.798	1600.0	1600.0	723.1	1600.0	1600.0
55.815	56.215	1600.0	1600.0	666.0	1600.0	1600.0
56.238	56.368	1600.0	660.7	610.0	1600.0	1600.0
56.418	56.638	1600.0	638.5	577.6	1600.0	1600.0
56.654	56.904	1600.0	648.6	567.0	1600.0	1600.0
56.964	57.164	1600.0	650.7	546.3	1600.0	1600.0
57.236	57.566	1600.0	662.0	565.0	1600.0	1600.0
57.854	58.174	1600.0	634.7	548.9	1600.0	1600.0
58.256	58.396	1600.0	608.0	535.0	1600.0	1600.0
58.486	58.596	1600.0	384.9	474.0	1600.0	1600.0
58.634	58.744	1600.0	423.9	541.8	1600.0	1600.0
58.922	59.112	1600.0	420.6	469.1	1600.0	1600.0
59.182	59.302	1600.0	292.7	436.0	1600.0	1600.0
59.384	59.454	1600.0	303.0	442.0	1600.0	1600.0
59.475	59.715	1600.0	332.9	93.1	1600.0	1600.0
59.776	59.866	1600.0	456.2	677.1	1600.0	485.6
59.933	60.093	1600.0	0.0	184.9	1600.0	463.9
60.335	60.435	1600.0	358.4	224.4	1600.0	1600.0
60.471	60.561	1600.0	299.5	341.6	366.5	1600.0
60.585	60.855	1600.0	365.0	475.6	1600.0	1600.0
60.925	61.005	1600.0	486.2	466.8	1600.0	1600.0
61.052	61.162	1600.0	1600.0	454.4	1600.0	1600.0
61.18	61.37	1600.0	484.8	440.2	1600.0	1600.0
61.471	61.691	1600.0	654.4	485.2	1600.0	1600.0
62.184	62.254	1600.0	586.6	866.4	609.0	1600.0
62.471	62.581	1600.0	503.7	738.1	1600.0	1600.0
62.733	62.883	648.1	423.3	0.0	1600.0	1600.0
62.934	63.004	983.1	509.4	282.3	531.0	1600.0
63.02	63.09	756.1	533.5	1600.0	531.6	1600.0
63.172	63.262	1118.5	390.8	1600.0	463.7	1600.0
63.303	63.543	1600.0	362.0	176.0	441.5	1600.0
63.583	63.693	1600.0	343.0	532.2	1600.0	1600.0
63.729	63.839	1600.0	288.8	463.2	1600.0	1600.0
64.039	64.109	1600.0	243.3	395.2	1600.0	1600.0
64.221	64.481	1600.0	200.0	321.3	751.6	437.7
64.549	64.729	536.6	0.0	218.0	447.2	1600.0
64.888	64.978	702.5	0.0	223.1	575.0	1600.0
65.043	65.113	1600.0	0.0	236.7	1600.0	1600.0
65.299	65.389	1600.0	373.1	448.5	1600.0	1600.0
65.452	65.572	1600.0	388.2	35.7	1600.0	1600.0
65.589	65.789	1600.0	421.6	72.8	1600.0	1600.0
66.012	66.132	1600.0	507.3	668.9	1170.2	1600.0
66.197	66.397	1600.0	440.4	429.5	1600.0	1600.0
66.437	66.507	1600.0	420.1	411.7	933.1	1600.0
66.571	66.771	1600.0	479.3	643.1	1120.2	1600.0
66.97	67.17	1600.0	463.0	615.4	1104.6	1600.0
67.279	67.419	1600.0	488.1	439.5	1600.0	1600.0
67.441	67.731	1600.0	495.4	449.5	211.6	1600.0
67.799	67.899	1600.0	412.5	482.1	94.2	1600.0
67.938	68.098	1600.0	405.4	450.8	1600.0	1600.0
68.117	68.317	1600.0	391.8	419.9	1600.0	1600.0
68.516	68.646	1600.0	437.2	393.1	172.2	1600.0
68.67	68.76	1600.0	463.1	410.1	184.5	1600.0
68.99	69.08	1600.0	683.5	783.9	364.2	1600.0
69.117	69.217	1600.0	677.5	767.2	1600.0	1600.0
69.24	69.47	1600.0	628.2	734.4	1600.0	1600.0
69.57	69.69	1600.0	397.6	561.5	140.5	1600.0
69.917	70.097	1600.0	399.4	506.9	82.8	1600.0
70.27	70.35	1600.0	389.4	391.1	99.4	1600.0
70.429	70.539	1600.0	580.8	403.0	311.9	1600.0
70.558	70.738	1600.0	602.5	414.5	330.9	1600.0
70.759	70.949	1600.0	572.3	288.4	354.2	1600.0
71.127	71.237	1600.0	335.0	95.5	263.7	1600.0
71.257	71.327	1600.0	306.1	0.0	346.4	1600.0
71.465	72.125	1600.0	201.7	0.0	420.5	1600.0
72.366	72.486	1600.0	375.0	332.8	1600.0	1600.0
72.675	72.745	1600.0	416.2	506.1	1600.0	1600.0
73.088	73.188	1600.0	689.5	881.0	1600.0	1600.0
73.354	73.514	1600.0	654.5	831.4	1600.0	1600.0
73.638	73.788	1600.0	360.4	453.2	1600.0	1600.0
73.808	74.018	1600.0	370.3	472.3	1600.0	1600.0
74.535	74.685	1600.0	731.9	853.2	1600.0	1600.0
74.706	74.776	1600.0	748.9	875.0	1600.0	1600.0
74.814	75.044	1600.0	777.5	908.9	1600.0	1600.0
75.082	75.212	1600.0	640.0	845.2	1600.0	1600.0
75.276	75.546	1600.0	600.4	824.1	1600.0	1600.0
75.686	75.766	1600.0	214.0	273.0	1600.0	1600.0
75.784	75.874	1600.0	229.1	255.2	1600.0	1600.0
75.952	76.062	1600.0	1600.0	264.2	1600.0	1600.0
76.806	76.896	687.0	28.0	1600.0	972.1	1600.0
76.931	77.031	681.1	35.0	1600.0	957.2	1600.0
77.236	77.306	721.5	1129.7	1600.0	955.3	1600.0
77.503	77.613	137.0	108.9	1600.0	127.5	1600.0
77.781	77.911	56.3	189.5	1600.0	139.6	1600.0
77.934	78.004	49.8	202.5	353.0	157.5	1600.0
78.305	78.395	114.9	330.1	391.8	82.7	1600.0
78.481	78.611	268.2	346.1	325.7	90.5	1600.0
78.674	78.744	199.5	270.6	311.6	0.0	1600.0
78.781	78.891	146.8	312.2	1600.0	38.6	1600.0
78.933	79.013	103.4	427.5	1600.0	139.3	1600.0
79.11	79.27	0.0	572.5	1600.0	348.8	1600.0
79.332	79.462	0.0	575.2	1600.0	349.5	1600.0
79.479	79.709	8.1	665.3	1600.0	444.1	1600.0
79.752	79.852	78.4	695.5	1600.0	532.0	1600.0
80.024	80.204	44.7	574.2	1600.0	443.7	1600.0
80.322	80.392	1600.0	672.9	1600.0	303.2	1600.0
80.43	80.5	1600.0	714.8	1600.0	321.4	1600.0
80.574	80.644	1600.0	712.3	1600.0	315.8	1600.0
80.7	80.8	1600.0	780.3	696.5	442.8	1600.0
80.841	80.971	1600.0	810.6	748.7	460.5	1600.0
81.021	81.121	1600.0	815.2	802.9	443.9	1600.0
81.14	81.46	1600.0	874.9	863.8	500.2	1600.0
81.483	81.643	1600.0	778.1	774.2	410.0	1600.0
81.7	81.88	1600.0	726.2	693.5	380.6	1600.0
82.138	82.378	1600.0	736.3	709.5	385.1	1600.0
82.4	82.74	1600.0	653.7	640.1	309.7	70.6
82.802	82.932	1600.0	512.6	494.7	207.9	0.0
83.088	83.328	1600.0	562.8	552.2	241.5	1600.0
83.367	83.467	1600.0	563.6	538.4	250.4	1600.0
83.521	83.591	1600.0	561.5	525.0	255.5	1600.0
83.651	83.831	13.9	615.5	573.2	287.4	1600.0
83.902	83.972	33.2	565.7	533.1	258.2	1600.0
84.088	84.318	327.0	369.0	485.9	0.0	1600.0
84.367	84.857	309.3	363.1	481.9	0.0	1600.0
84.898	85.248	1600.0	352.5	494.4	16.0	1600.0
85.298	85.408	289.7	366.2	498.9	13.6	1600.0
85.447	85.517	1600.0	331.2	460.8	0.0	1600.0
85.601	85.961	1600.0	290.3	422.9	2.2	1600.0
85.997	86.127	269.8	385.7	458.5	143.8	1600.0
86.15	86.26	1600.0	613.7	620.8	86.5	100.0
86.32	86.41	1600.0	654.0	608.5	37.0	1600.0
86.469	86.699	238.7	589.5	515.8	1.0	127.1
86.759	86.919	1600.0	629.7	131.2	12.0	1600.0
87.006	87.246	1600.0	788.2	735.1	155.4	1600.0
87.59	87.77	1600.0	593.2	532.4	1600.0	1600.0
88.357	88.457	1600.0	1600.0	1600.0	507.2	1600.0
88.965	89.045	834.1	1600.0	1600.0	1600.0	1600.0
89.084	89.154	1214.7	926.7	1600.0	766.6	1600.0
89.668	90.318	1600.0	718.0	1600.0	380.0	1600.0
90.618	90.738	236.1	118.9	1600.0	628.2	1600.0
90.755	90.855	255.2	93.4	1600.0	651.0	1600.0
90.938	91.138	194.5	130.2	1600.0	587.5	1600.0
91.217	91.337	216.1	135.1	1600.0	609.8	1600.0
91.484	91.894	265.3	149.8	1600.0	636.4	1600.0
92.507	92.597	1600.0	0.0	1600.0	483.1	1600.0
93.436	93.506	539.4	217.6	1600.0	1600.0	1600.0
93.523	93.633	647.2	256.5	1600.0	1600.0	1600.0
93.671	93.811	509.2	420.6	1600.0	1600.0	1600.0
95.57	95.69	1600.0	518.8	0.0	556.5	1600.0
95.801	96.031	1600.0	534.7	0.0	992.8	1600.0
96.205	96.335	1600.0	236.0	0.0	415.3	1600.0
96.35	96.43	1600.0	197.6	0.0	396.0	1600.0
97.23	97.52	660.2	1600.0	1600.0	454.6	1600.0
99.241	99.371	1600.0	484.5	0.0	603.8	1600.0
99.391	99.481	1600.0	368.7	0.0	557.4	1600.0
99.522	99.672	1600.0	217.0	0.0	548.2	1600.0
99.8	99.88	1600.0	0.0	378.2	650.6	1600.0
99.938	100.128	1600.0	0.0	362.4	619.1	1600.0
100.199	100.299	1600.0	0.0	389.1	596.7	1600.0
100.602	100.932	1600.0	0.0	382.6	473.3	1600.0
100.952	101.052	1600.0	0.0	405.0	468.8	1600.0
101.132	101.202	1600.0	0.0	411.2	571.6	1600.0
101.352	101.462	1600.0	0.0	338.0	571.2	1600.0
101.522	101.672	1600.0	0.0	313.7	544.2	1600.0
101.821	101.951	1600.0	0.0	351.0	457.1	1600.0
101.968	102.048	1600.0	0.0	370.0	459.5	1600.0
102.37	102.53	1600.0	0.0	340.5	551.0	1600.0
102.551	102.801	1600.0	0.0	372.8	501.8	1600.0
102.807	102.977	1600.0	0.0	289.0	366.1	1600.0
103.019	103.149	1600.0	38.8	168.0	317.1	1600.0
103.301	103.421	1600.0	612.5	0.0	607.4	1600.0
103.587	103.677	1600.0	1600.0	0.0	651.2	1600.0
103.72	103.93	1600.0	558.5	0.0	611.5	1600.0
103.937	104.117	1600.0	569.2	0.0	558.7	1600.0
104.14	104.78	1600.0	1600.0	0.0	524.4	1600.0
104.987	105.247	1600.0	660.3	0.0	638.8	1600.0
105.269	105.799	1600.0	683.0	0.0	658.4	1600.0
105.836	105.946	1600.0	695.8	0.0	645.6	1600.0
106.288	106.388	1600.0	630.3	0.0	606.1	1600.0
106.407	106.517	1600.0	636.9	0.0	607.3	1600.0
106.554	106.664	1600.0	1600.0	0.0	615.0	1600.0
107.035	107.345	1600.0	618.3	0.0	518.4	1600.0
107.457	107.667	1600.0	567.0	0.0	522.6	1600.0
107.704	107.884	1600.0	599.6	0.0	569.3	1600.0
107.893	108.233	1600.0	576.1	0.0	603.1	1600.0
108.258	108.368	1600.0	593.4	0.0	574.2	1600.0
108.383	108.713	1600.0	604.1	0.0	554.5	1600.0
108.803	108.963	1600.0	673.8	0.0	615.7	1600.0
109.057	109.347	1600.0	709.6	0.0	651.0	1600.0
109.407	109.707	1600.0	722.9	0.0	653.8	1600.0
109.824	110.034	1600.0	734.7	0.0	690.5	1600.0
110.123	110.263	1600.0	707.1	0.0	642.0	1600.0
110.285	110.375	1600.0	1600.0	0.0	611.2	1600.0
110.436	110.606	1600.0	581.1	0.0	503.7	1600.0
110.722	110.912	1600.0	523.1	0.0	503.0	1600.0
111.055	111.235	1600.0	580.3	0.0	512.9	1600.0
111.296	111.486	1600.0	522.0	0.0	514.8	1600.0
111.501	111.811	1600.0	418.4	0.0	461.2	1600.0
112.032	112.202	1600.0	676.3	0.0	655.2	1600.0
112.285	112.495	1600.0	1600.0	0.0	623.2	1600.0
112.605	112.815	1600.0	335.4	0.0	436.9	1600.0
112.875	112.965	1600.0	343.8	0.0	473.8	1600.0
112.982	113.182	1600.0	308.7	0.0	543.6	1600.0
113.27	113.39	1600.0	382.8	0.0	538.0	1600.0
113.435	113.685	1600.0	382.3	0.0	539.9	1600.0
113.722	113.832	1600.0	395.1	0.0	505.1	1600.0
113.984	114.074	1600.0	374.9	0.0	451.9	1600.0
114.131	114.471	1600.0	259.8	0.0	487.2	1600.0
114.533	114.653	1600.0	285.1	0.0	463.8	1600.0
114.671	114.761	1600.0	282.3	0.0	447.6	1600.0
114.804	115.134	1600.0	275.6	0.0	422.4	1600.0
115.22	115.46	1600.0	297.8	0.0	362.6	1600.0
115.5	115.92	1600.0	301.4	0.0	348.3	1600.0
116.0	116.18	1600.0	299.5	0.0	498.3	1600.0
116.24	116.37	1600.0	302.3	0.0	513.3	1600.0
116.502	116.822	1600.0	297.5	0.0	473.0	1600.0
116.85	117.17	1600.0	401.5	0.0	503.1	1600.0
117.189	117.419	1600.0	401.9	0.0	513.7	1600.0
117.468	117.658	1600.0	432.8	0.0	446.9	1600.0
117.699	117.999	1600.0	590.9	0.0	604.2	1600.0
118.018	118.358	1600.0	581.7	0.0	585.8	1600.0
118.399	118.679	1600.0	307.9	0.0	398.7	1600.0
119.079	119.159	1600.0	0.0	314.7	637.2	1600.0
119.238	119.418	1600.0	0.0	377.1	538.6	1600.0
119.437	120.057	1600.0	0.0	301.5	552.2	1600.0
120.147	120.217	1600.0	231.0	0.0	314.3	1600.0
120.321	120.911	1600.0	247.5	0.0	442.3	1600.0
120.948	121.168	1600.0	399.4	0.0	468.3	1600.0
121.207	121.347	1600.0	290.7	0.0	455.4	1600.0
121.397	121.487	1600.0	580.5	0.0	556.9	1600.0
121.509	122.418	1600.0	581.5	0.0	574.7	1600.0
122.508	122.588	1600.0	628.4	0.0	634.1	1600.0
122.705	122.875	1600.0	687.0	0.0	667.4	1600.0
122.934	123.044	1600.0	699.9	0.0	682.9	1600.0
123.069	123.859	1600.0	649.8	0.0	648.2	1600.0
123.936	124.126	1600.0	650.0	0.0	642.0	1600.0
124.208	124.518	1600.0	677.0	0.0	661.4	1600.0
124.546	124.706	1600.0	583.7	0.0	533.4	1600.0
124.767	124.867	1600.0	500.7	0.0	520.4	1600.0
125.038	125.818	1600.0	559.6	0.0	556.6	1600.0
125.925	126.005	1600.0	0.0	398.9	615.0	1600.0
126.025	126.145	1600.0	0.0	304.3	528.5	1600.0
126.184	126.304	1600.0	0.0	277.4	513.9	1600.0
126.453	126.623	1600.0	0.0	267.0	502.2	1600.0
126.646	126.836	1600.0	0.0	296.8	598.0	1600.0
126.925	127.115	1600.0	0.0	247.9	545.2	1600.0
127.155	127.685	1600.0	0.0	237.0	453.7	1600.0
127.732	127.832	1600.0	6.0	168.0	438.3	1600.0
127.983	128.253	1600.0	618.0	0.0	584.6	1600.0
128.303	128.763	1600.0	483.3	0.0	497.9	1600.0
128.796	129.116	1600.0	348.4	0.0	446.6	1600.0
129.136	129.266	1600.0	315.0	0.0	417.5	1600.0
129.383	129.533	1600.0	0.0	275.0	480.7	1600.0
129.553	129.683	1600.0	0.0	254.1	450.3	1600.0
129.831	129.941	1600.0	0.0	245.6	435.8	1600.0
129.985	130.115	1600.0	0.0	251.3	443.1	1600.0
130.175	130.515	1600.0	0.0	257.8	390.9	1600.0
130.55	130.74	1600.0	0.0	220.0	360.9	1600.0
130.82	131.0	1600.0	431.3	0.0	489.7	1600.0
131.051	131.211	1600.0	312.4	0.0	459.3	1600.0
131.312	131.452	1600.0	0.0	302.0	561.3	1600.0
131.572	131.652	1600.0	0.0	327.3	619.3	1600.0
131.82	131.92	1600.0	0.0	276.8	557.7	1600.0
131.94	132.14	1600.0	0.0	253.6	514.0	1600.0
132.152	132.322	1600.0	0.0	244.0	454.7	1600.0
